Student_ID,Department,Semester,Subject_ID,Internal_Marks,External_Marks,Final_Marks,Attendance,Grade,Grade_Point,Pass_Fail
ST03270,Business Analytics,4,BA105,18,59,77,90,B+,8,Pass
ST03271,Data Science,6,DS101,18,64,82,72,A,9,Pass
ST03271,Data Science,6,DS102,27,26,53,85,C,6,Pass
ST03271,Data Science,6,DS103,27,33,60,80,B,7,Pass
ST03271,Data Science,6,DS104,18,37,55,86,C,6,Pass
ST03271,Data Science,6,DS105,17,22,39,71,F,0,Fail
ST03272,Business Analytics,3,BA101,24,39,63,92,B,7,Pass
ST03272,Business Analytics,3,BA102,26,45,71,93,B+,8,Pass
ST03272,Business Analytics,3,BA103,16,46,62,83,B,7,Pass
ST03272,Business Analytics,3,BA104,23,50,73,77,B+,8,Pass
ST03272,Business Analytics,3,BA105,18,30,48,82,D,5,Pass
ST03273,Mechanical,4,ME101,17,51,68,66,B,7,Pass
ST03273,Mechanical,4,ME102,26,54,80,61,A,9,Pass
ST03273,Mechanical,4,ME103,29,36,65,91,B,7,Pass
ST03273,Mechanical,4,ME104,21,33,54,76,C,6,Pass
ST03273,Mechanical,4,ME105,25,53,78,100,B+,8,Pass
ST03274,Civil,7,CV101,24,53,77,76,B+,8,Pass
ST03274,Civil,7,CV102,19,45,64,82,B,7,Pass
ST03274,Civil,7,CV103,16,50,66,92,B,7,Pass
ST03274,Civil,7,CV104,27,61,88,62,A,9,Pass
ST03274,Civil,7,CV105,28,49,77,69,B+,8,Pass
ST03275,Electronics,3,EC101,24,20,44,70,D,5,Pass
ST03275,Electronics,3,EC102,22,62,84,82,A,9,Pass
ST03275,Electronics,3,EC103,25,58,83,78,A,9,Pass
ST03275,Electronics,3,EC104,22,36,58,85,C,6,Pass
ST03275,Electronics,3,EC105,24,39,63,60,B,7,Pass
ST03276,Mechanical,7,ME101,27,66,93,88,A+,10,Pass
ST03276,Mechanical,7,ME102,25,25,50,72,C,6,Pass
ST03276,Mechanical,7,ME103,17,33,50,91,C,6,Pass
ST03276,Mechanical,7,ME104,17,52,69,83,B,7,Pass
ST03276,Mechanical,7,ME105,20,67,87,94,A,9,Pass
ST03277,Artificial Intelligence,3,AI101,28,60,88,75,A,9,Pass
ST03277,Artificial Intelligence,3,AI102,27,29,56,89,C,6,Pass
ST03277,Artificial Intelligence,3,AI103,26,47,73,98,B+,8,Pass
ST03277,Artificial Intelligence,3,AI104,30,57,87,77,A,9,Pass
ST03277,Artificial Intelligence,3,AI105,15,54,69,71,B,7,Pass
ST03278,Civil,2,CV101,21,21,42,64,D,5,Pass
ST03278,Civil,2,CV102,20,66,86,68,A,9,Pass
ST03278,Civil,2,CV103,21,30,51,95,C,6,Pass
ST03278,Civil,2,CV104,27,38,65,66,B,7,Pass
ST03278,Civil,2,CV105,23,38,61,100,B,7,Pass
ST03279,Computer Science,2,CS101,15,22,37,64,F,0,Fail
ST03279,Computer Science,2,CS102,25,69,94,94,A+,10,Pass
ST03279,Computer Science,2,CS103,25,21,46,85,D,5,Pass
ST03279,Computer Science,2,CS104,28,33,61,75,B,7,Pass
ST03279,Computer Science,2,CS105,20,65,85,67,A,9,Pass
ST03280,Civil,1,CV101,23,35,58,84,C,6,Pass
ST03280,Civil,1,CV102,22,38,60,81,B,7,Pass
ST03280,Civil,1,CV103,15,43,58,87,C,6,Pass
ST03280,Civil,1,CV104,22,54,76,100,B+,8,Pass
ST03280,Civil,1,CV105,22,34,56,67,C,6,Pass
ST03281,Mechanical,5,ME101,23,67,90,64,A+,10,Pass
ST03281,Mechanical,5,ME102,16,53,69,96,B,7,Pass
ST03281,Mechanical,5,ME103,22,27,49,93,D,5,Pass
ST03281,Mechanical,5,ME104,25,58,83,83,A,9,Pass
ST03281,Mechanical,5,ME105,20,57,77,65,B+,8,Pass
ST03282,Information Technology,5,IT101,21,20,41,76,D,5,Pass
ST03282,Information Technology,5,IT102,30,57,87,96,A,9,Pass
ST03282,Information Technology,5,IT103,15,30,45,75,D,5,Pass
ST03282,Information Technology,5,IT104,28,47,75,88,B+,8,Pass
ST03282,Information Technology,5,IT105,29,32,61,87,B,7,Pass
ST03283,Electronics,7,EC101,26,65,91,66,A+,10,Pass
ST03283,Electronics,7,EC102,16,64,80,60,A,9,Pass
ST03283,Electronics,7,EC103,19,43,62,83,B,7,Pass
ST03283,Electronics,7,EC104,25,70,95,73,A+,10,Pass
ST03283,Electronics,7,EC105,16,61,77,96,B+,8,Pass
ST03284,Computer Science,6,CS101,16,64,80,64,A,9,Pass
ST03284,Computer Science,6,CS102,24,65,89,82,A,9,Pass
ST03284,Computer Science,6,CS103,18,44,62,73,B,7,Pass
ST03284,Computer Science,6,CS104,24,61,85,84,A,9,Pass
ST03284,Computer Science,6,CS105,21,20,41,84,D,5,Pass
ST03285,Computer Science,4,CS101,28,69,97,70,A+,10,Pass
ST03285,Computer Science,4,CS102,21,57,78,99,B+,8,Pass
ST03285,Computer Science,4,CS103,27,24,51,87,C,6,Pass
ST03285,Computer Science,4,CS104,28,43,71,90,B+,8,Pass
ST03285,Computer Science,4,CS105,24,29,53,97,C,6,Pass
ST03286,Business Analytics,2,BA101,20,44,64,71,B,7,Pass
ST03286,Business Analytics,2,BA102,23,60,83,97,A,9,Pass
ST03286,Business Analytics,2,BA103,23,38,61,82,B,7,Pass
ST03286,Business Analytics,2,BA104,26,24,50,82,C,6,Pass
ST03286,Business Analytics,2,BA105,18,48,66,78,B,7,Pass
ST03287,Electronics,8,EC101,22,49,71,76,B+,8,Pass
ST03287,Electronics,8,EC102,29,56,85,87,A,9,Pass
ST03287,Electronics,8,EC103,17,70,87,68,A,9,Pass
ST03287,Electronics,8,EC104,16,30,46,75,D,5,Pass
ST03287,Electronics,8,EC105,20,58,78,65,B+,8,Pass
ST03288,Business Analytics,1,BA101,26,68,94,82,A+,10,Pass
ST03288,Business Analytics,1,BA102,27,27,54,73,C,6,Pass
ST03288,Business Analytics,1,BA103,24,40,64,95,B,7,Pass
ST03288,Business Analytics,1,BA104,16,41,57,84,C,6,Pass
ST03288,Business Analytics,1,BA105,24,33,57,98,C,6,Pass
ST03289,Business Analytics,2,BA101,22,30,52,94,C,6,Pass
ST03289,Business Analytics,2,BA102,19,34,53,68,C,6,Pass
ST03289,Business Analytics,2,BA103,21,22,43,99,D,5,Pass
ST03289,Business Analytics,2,BA104,30,31,61,68,B,7,Pass
ST03289,Business Analytics,2,BA105,18,68,86,83,A,9,Pass
ST03290,Business Analytics,1,BA101,15,30,45,78,D,5,Pass
ST03290,Business Analytics,1,BA102,16,57,73,93,B+,8,Pass
ST03290,Business Analytics,1,BA103,20,64,84,62,A,9,Pass
ST03290,Business Analytics,1,BA104,21,58,79,76,B+,8,Pass
ST03290,Business Analytics,1,BA105,16,22,38,73,F,0,Fail
ST03291,Artificial Intelligence,4,AI101,23,68,91,67,A+,10,Pass
ST03291,Artificial Intelligence,4,AI102,17,37,54,89,C,6,Pass
ST03291,Artificial Intelligence,4,AI103,17,24,41,95,D,5,Pass
ST03291,Artificial Intelligence,4,AI104,20,56,76,73,B+,8,Pass
ST03291,Artificial Intelligence,4,AI105,23,49,72,62,B+,8,Pass
ST03292,Mechanical,6,ME101,26,39,65,98,B,7,Pass
ST03292,Mechanical,6,ME102,30,36,66,64,B,7,Pass
ST03292,Mechanical,6,ME103,24,36,60,78,B,7,Pass
ST03292,Mechanical,6,ME104,25,50,75,83,B+,8,Pass
ST03292,Mechanical,6,ME105,21,64,85,64,A,9,Pass
ST03293,Computer Science,1,CS101,28,43,71,82,B+,8,Pass
ST03293,Computer Science,1,CS102,25,30,55,67,C,6,Pass
ST03293,Computer Science,1,CS103,21,48,69,95,B,7,Pass
ST03293,Computer Science,1,CS104,29,62,91,79,A+,10,Pass
ST03293,Computer Science,1,CS105,22,34,56,94,C,6,Pass
ST03294,Civil,3,CV101,26,58,84,89,A,9,Pass
ST03294,Civil,3,CV102,16,32,48,98,D,5,Pass
ST03294,Civil,3,CV103,15,60,75,61,B+,8,Pass
ST03294,Civil,3,CV104,16,35,51,96,C,6,Pass
ST03294,Civil,3,CV105,24,54,78,88,B+,8,Pass
ST03295,Information Technology,7,IT101,16,70,86,84,A,9,Pass
ST03295,Information Technology,7,IT102,22,40,62,79,B,7,Pass
ST03295,Information Technology,7,IT103,30,41,71,68,B+,8,Pass
ST03295,Information Technology,7,IT104,30,66,96,85,A+,10,Pass
ST03295,Information Technology,7,IT105,18,56,74,91,B+,8,Pass
ST03296,Information Technology,6,IT101,27,36,63,76,B,7,Pass
ST03296,Information Technology,6,IT102,27,60,87,88,A,9,Pass
ST03296,Information Technology,6,IT103,20,63,83,64,A,9,Pass
ST03296,Information Technology,6,IT104,15,44,59,85,C,6,Pass
ST03296,Information Technology,6,IT105,23,51,74,75,B+,8,Pass
ST03297,Electronics,8,EC101,27,28,55,88,C,6,Pass
ST03297,Electronics,8,EC102,27,64,91,99,A+,10,Pass
ST03297,Electronics,8,EC103,16,32,48,84,D,5,Pass
ST03297,Electronics,8,EC104,15,59,74,81,B+,8,Pass
ST03297,Electronics,8,EC105,28,31,59,81,C,6,Pass
ST03298,Computer Science,2,CS101,19,39,58,74,C,6,Pass
ST03298,Computer Science,2,CS102,18,47,65,95,B,7,Pass
ST03298,Computer Science,2,CS103,15,20,35,64,F,0,Fail
ST03298,Computer Science,2,CS104,23,37,60,81,B,7,Pass
ST03298,Computer Science,2,CS105,16,45,61,91,B,7,Pass
ST03299,Business Analytics,6,BA101,16,68,84,83,A,9,Pass
ST03299,Business Analytics,6,BA102,25,21,46,87,D,5,Pass
ST03299,Business Analytics,6,BA103,23,61,84,94,A,9,Pass
ST03299,Business Analytics,6,BA104,15,26,41,92,D,5,Pass
ST03299,Business Analytics,6,BA105,26,51,77,82,B+,8,Pass
ST03300,Data Science,4,DS101,29,21,50,65,C,6,Pass
ST03300,Data Science,4,DS102,17,56,73,71,B+,8,Pass
ST03300,Data Science,4,DS103,15,70,85,74,A,9,Pass
ST03300,Data Science,4,DS104,22,26,48,85,D,5,Pass
ST03300,Data Science,4,DS105,30,58,88,64,A,9,Pass
ST03301,Artificial Intelligence,6,AI101,29,38,67,99,B,7,Pass
ST03301,Artificial Intelligence,6,AI102,17,28,45,75,D,5,Pass
ST03301,Artificial Intelligence,6,AI103,17,67,84,85,A,9,Pass
ST03301,Artificial Intelligence,6,AI104,25,55,80,95,A,9,Pass
ST03301,Artificial Intelligence,6,AI105,16,26,42,94,D,5,Pass
ST03302,Artificial Intelligence,8,AI101,17,46,63,65,B,7,Pass
ST03302,Artificial Intelligence,8,AI102,28,47,75,77,B+,8,Pass
ST03302,Artificial Intelligence,8,AI103,26,58,84,85,A,9,Pass
ST03302,Artificial Intelligence,8,AI104,20,31,51,94,C,6,Pass
ST03302,Artificial Intelligence,8,AI105,30,63,93,93,A+,10,Pass
ST03303,Information Technology,3,IT101,29,21,50,62,C,6,Pass
ST03303,Information Technology,3,IT102,24,39,63,99,B,7,Pass
ST03303,Information Technology,3,IT103,27,46,73,93,B+,8,Pass
ST03303,Information Technology,3,IT104,19,24,43,90,D,5,Pass
ST03303,Information Technology,3,IT105,24,34,58,99,C,6,Pass
ST03304,Civil,1,CV101,28,59,87,69,A,9,Pass
ST03304,Civil,1,CV102,25,23,48,81,D,5,Pass
ST03304,Civil,1,CV103,25,26,51,62,C,6,Pass
ST03304,Civil,1,CV104,30,38,68,97,B,7,Pass
ST03304,Civil,1,CV105,15,37,52,97,C,6,Pass
ST03305,Electronics,3,EC101,27,46,73,79,B+,8,Pass
ST03305,Electronics,3,EC102,29,43,72,89,B+,8,Pass
ST03305,Electronics,3,EC103,24,57,81,79,A,9,Pass
ST03305,Electronics,3,EC104,29,22,51,79,C,6,Pass
ST03305,Electronics,3,EC105,30,47,77,95,B+,8,Pass
ST03306,Business Analytics,2,BA101,19,46,65,75,B,7,Pass
ST03306,Business Analytics,2,BA102,16,62,78,76,B+,8,Pass
ST03306,Business Analytics,2,BA103,18,30,48,63,D,5,Pass
ST03306,Business Analytics,2,BA104,15,62,77,61,B+,8,Pass
ST03306,Business Analytics,2,BA105,30,60,90,63,A+,10,Pass
ST03307,Data Science,2,DS101,30,40,70,80,B+,8,Pass
ST03307,Data Science,2,DS102,19,31,50,71,C,6,Pass
ST03307,Data Science,2,DS103,28,30,58,81,C,6,Pass
ST03307,Data Science,2,DS104,16,65,81,66,A,9,Pass
ST03307,Data Science,2,DS105,17,63,80,84,A,9,Pass
ST03308,Civil,4,CV101,23,57,80,78,A,9,Pass
ST03308,Civil,4,CV102,29,43,72,98,B+,8,Pass
ST03308,Civil,4,CV103,19,59,78,67,B+,8,Pass
ST03308,Civil,4,CV104,27,48,75,98,B+,8,Pass
ST03308,Civil,4,CV105,20,43,63,93,B,7,Pass
ST03309,Computer Science,3,CS101,28,68,96,67,A+,10,Pass
ST03309,Computer Science,3,CS102,20,34,54,97,C,6,Pass
ST03309,Computer Science,3,CS103,27,26,53,81,C,6,Pass
ST03309,Computer Science,3,CS104,17,30,47,89,D,5,Pass
ST03309,Computer Science,3,CS105,15,35,50,100,C,6,Pass
ST03310,Mechanical,4,ME101,29,34,63,94,B,7,Pass
ST03310,Mechanical,4,ME102,25,63,88,70,A,9,Pass
ST03310,Mechanical,4,ME103,29,42,71,79,B+,8,Pass
ST03310,Mechanical,4,ME104,22,21,43,63,D,5,Pass
ST03310,Mechanical,4,ME105,20,51,71,70,B+,8,Pass
ST03311,Civil,3,CV101,16,36,52,96,C,6,Pass
ST03311,Civil,3,CV102,25,35,60,97,B,7,Pass
ST03311,Civil,3,CV103,19,57,76,71,B+,8,Pass
ST03311,Civil,3,CV104,22,44,66,82,B,7,Pass
ST03311,Civil,3,CV105,19,67,86,65,A,9,Pass
ST03312,Data Science,5,DS101,16,57,73,99,B+,8,Pass
ST03312,Data Science,5,DS102,28,41,69,90,B,7,Pass
ST03312,Data Science,5,DS103,29,47,76,89,B+,8,Pass
ST03312,Data Science,5,DS104,19,59,78,91,B+,8,Pass
ST03312,Data Science,5,DS105,25,33,58,70,C,6,Pass
ST03313,Mechanical,1,ME101,26,35,61,86,B,7,Pass
ST03313,Mechanical,1,ME102,24,47,71,70,B+,8,Pass
ST03313,Mechanical,1,ME103,27,54,81,77,A,9,Pass
ST03313,Mechanical,1,ME104,21,56,77,64,B+,8,Pass
ST03313,Mechanical,1,ME105,23,22,45,63,D,5,Pass
ST03314,Business Analytics,4,BA101,27,69,96,100,A+,10,Pass
ST03314,Business Analytics,4,BA102,25,59,84,100,A,9,Pass
ST03314,Business Analytics,4,BA103,16,55,71,78,B+,8,Pass
ST03314,Business Analytics,4,BA104,15,52,67,75,B,7,Pass
ST03314,Business Analytics,4,BA105,27,55,82,90,A,9,Pass
ST03315,Information Technology,1,IT101,22,43,65,93,B,7,Pass
ST03315,Information Technology,1,IT102,23,38,61,84,B,7,Pass
ST03315,Information Technology,1,IT103,30,33,63,71,B,7,Pass
ST03315,Information Technology,1,IT104,28,52,80,68,A,9,Pass
ST03315,Information Technology,1,IT105,26,34,60,99,B,7,Pass
ST03316,Electronics,3,EC101,18,42,60,62,B,7,Pass
ST03316,Electronics,3,EC102,30,21,51,66,C,6,Pass
ST03316,Electronics,3,EC103,17,70,87,73,A,9,Pass
ST03316,Electronics,3,EC104,15,34,49,95,D,5,Pass
ST03316,Electronics,3,EC105,17,65,82,93,A,9,Pass
ST03317,Artificial Intelligence,2,AI101,21,48,69,88,B,7,Pass
ST03317,Artificial Intelligence,2,AI102,17,56,73,80,B+,8,Pass
ST03317,Artificial Intelligence,2,AI103,28,44,72,68,B+,8,Pass
ST03317,Artificial Intelligence,2,AI104,28,59,87,92,A,9,Pass
ST03317,Artificial Intelligence,2,AI105,23,53,76,99,B+,8,Pass
ST03318,Business Analytics,3,BA101,25,59,84,81,A,9,Pass
ST03318,Business Analytics,3,BA102,22,65,87,97,A,9,Pass
ST03318,Business Analytics,3,BA103,16,62,78,92,B+,8,Pass
ST03318,Business Analytics,3,BA104,28,64,92,81,A+,10,Pass
ST03318,Business Analytics,3,BA105,24,42,66,92,B,7,Pass
ST03319,Data Science,2,DS101,25,61,86,92,A,9,Pass
ST03319,Data Science,2,DS102,26,55,81,93,A,9,Pass
ST03319,Data Science,2,DS103,18,48,66,91,B,7,Pass
ST03319,Data Science,2,DS104,22,32,54,67,C,6,Pass
ST03319,Data Science,2,DS105,21,64,85,71,A,9,Pass
ST03320,Data Science,5,DS101,18,61,79,85,B+,8,Pass
ST03320,Data Science,5,DS102,28,42,70,66,B+,8,Pass
ST03320,Data Science,5,DS103,24,49,73,79,B+,8,Pass
ST03320,Data Science,5,DS104,20,36,56,98,C,6,Pass
ST03320,Data Science,5,DS105,23,50,73,71,B+,8,Pass
ST03321,Mechanical,2,ME101,29,50,79,69,B+,8,Pass
ST03321,Mechanical,2,ME102,17,53,70,80,B+,8,Pass
ST03321,Mechanical,2,ME103,20,51,71,83,B+,8,Pass
ST03321,Mechanical,2,ME104,17,66,83,84,A,9,Pass
ST03321,Mechanical,2,ME105,16,32,48,61,D,5,Pass
ST03322,Artificial Intelligence,1,AI101,21,31,52,80,C,6,Pass
ST03322,Artificial Intelligence,1,AI102,27,37,64,78,B,7,Pass
ST03322,Artificial Intelligence,1,AI103,25,39,64,75,B,7,Pass
ST03322,Artificial Intelligence,1,AI104,26,46,72,67,B+,8,Pass
ST03322,Artificial Intelligence,1,AI105,25,70,95,72,A+,10,Pass
ST03323,Computer Science,8,CS101,27,22,49,61,D,5,Pass
ST03323,Computer Science,8,CS102,30,44,74,63,B+,8,Pass
ST03323,Computer Science,8,CS103,28,22,50,88,C,6,Pass
ST03323,Computer Science,8,CS104,16,44,60,98,B,7,Pass
ST03323,Computer Science,8,CS105,15,66,81,99,A,9,Pass
ST03324,Electronics,6,EC101,19,65,84,71,A,9,Pass
ST03324,Electronics,6,EC102,28,32,60,100,B,7,Pass
ST03324,Electronics,6,EC103,22,48,70,77,B+,8,Pass
ST03324,Electronics,6,EC104,30,23,53,98,C,6,Pass
ST03324,Electronics,6,EC105,30,48,78,60,B+,8,Pass
ST03325,Mechanical,3,ME101,25,34,59,100,C,6,Pass
ST03325,Mechanical,3,ME102,20,68,88,90,A,9,Pass
ST03325,Mechanical,3,ME103,25,20,45,76,D,5,Pass
ST03325,Mechanical,3,ME104,16,23,39,89,F,0,Fail
ST03325,Mechanical,3,ME105,18,21,39,61,F,0,Fail
ST03326,Data Science,6,DS101,30,60,90,72,A+,10,Pass
ST03326,Data Science,6,DS102,26,44,70,87,B+,8,Pass
ST03326,Data Science,6,DS103,27,68,95,89,A+,10,Pass
ST03326,Data Science,6,DS104,20,38,58,75,C,6,Pass
ST03326,Data Science,6,DS105,16,51,67,100,B,7,Pass
ST03327,Electronics,1,EC101,26,66,92,90,A+,10,Pass
ST03327,Electronics,1,EC102,22,42,64,67,B,7,Pass
ST03327,Electronics,1,EC103,28,34,62,73,B,7,Pass
ST03327,Electronics,1,EC104,17,30,47,92,D,5,Pass
ST03327,Electronics,1,EC105,20,26,46,63,D,5,Pass
ST03328,Electronics,8,EC101,30,40,70,69,B+,8,Pass
ST03328,Electronics,8,EC102,16,52,68,72,B,7,Pass
ST03328,Electronics,8,EC103,17,34,51,91,C,6,Pass
ST03328,Electronics,8,EC104,23,33,56,66,C,6,Pass
ST03328,Electronics,8,EC105,25,45,70,70,B+,8,Pass
ST03329,Civil,6,CV101,24,67,91,74,A+,10,Pass
ST03329,Civil,6,CV102,23,62,85,71,A,9,Pass
ST03329,Civil,6,CV103,26,46,72,70,B+,8,Pass
ST03329,Civil,6,CV104,29,67,96,91,A+,10,Pass
ST03329,Civil,6,CV105,22,54,76,63,B+,8,Pass
ST03330,Computer Science,7,CS101,19,37,56,99,C,6,Pass
ST03330,Computer Science,7,CS102,29,58,87,100,A,9,Pass
ST03330,Computer Science,7,CS103,18,61,79,99,B+,8,Pass
ST03330,Computer Science,7,CS104,21,27,48,72,D,5,Pass
ST03330,Computer Science,7,CS105,27,54,81,97,A,9,Pass
ST03331,Data Science,8,DS101,25,70,95,86,A+,10,Pass
ST03331,Data Science,8,DS102,15,49,64,93,B,7,Pass
ST03331,Data Science,8,DS103,28,22,50,74,C,6,Pass
ST03331,Data Science,8,DS104,24,46,70,96,B+,8,Pass
ST03331,Data Science,8,DS105,26,32,58,85,C,6,Pass
ST03332,Computer Science,5,CS101,22,44,66,85,B,7,Pass
ST03332,Computer Science,5,CS102,25,43,68,60,B,7,Pass
ST03332,Computer Science,5,CS103,27,29,56,81,C,6,Pass
ST03332,Computer Science,5,CS104,30,30,60,95,B,7,Pass
ST03332,Computer Science,5,CS105,28,35,63,76,B,7,Pass
ST03333,Business Analytics,1,BA101,30,28,58,69,C,6,Pass
ST03333,Business Analytics,1,BA102,22,36,58,100,C,6,Pass
ST03333,Business Analytics,1,BA103,25,39,64,98,B,7,Pass
ST03333,Business Analytics,1,BA104,26,23,49,70,D,5,Pass
ST03333,Business Analytics,1,BA105,30,35,65,83,B,7,Pass
ST03334,Civil,2,CV101,20,52,72,87,B+,8,Pass
ST03334,Civil,2,CV102,26,68,94,94,A+,10,Pass
ST03334,Civil,2,CV103,27,46,73,88,B+,8,Pass
ST03334,Civil,2,CV104,26,59,85,76,A,9,Pass
ST03334,Civil,2,CV105,17,20,37,66,F,0,Fail
ST03335,Civil,1,CV101,29,32,61,92,B,7,Pass
ST03335,Civil,1,CV102,15,45,60,78,B,7,Pass
ST03335,Civil,1,CV103,27,25,52,69,C,6,Pass
ST03335,Civil,1,CV104,16,61,77,87,B+,8,Pass
ST03335,Civil,1,CV105,30,56,86,86,A,9,Pass
ST03336,Business Analytics,6,BA101,19,26,45,83,D,5,Pass
ST03336,Business Analytics,6,BA102,18,31,49,96,D,5,Pass
ST03336,Business Analytics,6,BA103,20,47,67,60,B,7,Pass
ST03336,Business Analytics,6,BA104,22,43,65,67,B,7,Pass
ST03336,Business Analytics,6,BA105,18,53,71,70,B+,8,Pass
ST03337,Electronics,3,EC101,27,52,79,94,B+,8,Pass
ST03337,Electronics,3,EC102,25,55,80,73,A,9,Pass
ST03337,Electronics,3,EC103,24,63,87,80,A,9,Pass
ST03337,Electronics,3,EC104,26,48,74,78,B+,8,Pass
ST03337,Electronics,3,EC105,25,53,78,60,B+,8,Pass
ST03338,Artificial Intelligence,4,AI101,22,51,73,90,B+,8,Pass
ST03338,Artificial Intelligence,4,AI102,20,27,47,79,D,5,Pass
ST03338,Artificial Intelligence,4,AI103,17,52,69,80,B,7,Pass
ST03338,Artificial Intelligence,4,AI104,28,21,49,60,D,5,Pass
ST03338,Artificial Intelligence,4,AI105,24,64,88,81,A,9,Pass
ST03339,Information Technology,3,IT101,15,27,42,97,D,5,Pass
ST03339,Information Technology,3,IT102,21,35,56,83,C,6,Pass
ST03339,Information Technology,3,IT103,28,39,67,68,B,7,Pass
ST03339,Information Technology,3,IT104,15,61,76,68,B+,8,Pass
ST03339,Information Technology,3,IT105,30,33,63,72,B,7,Pass
ST03340,Artificial Intelligence,8,AI101,22,35,57,95,C,6,Pass
ST03340,Artificial Intelligence,8,AI102,24,66,90,89,A+,10,Pass
ST03340,Artificial Intelligence,8,AI103,17,49,66,83,B,7,Pass
ST03340,Artificial Intelligence,8,AI104,17,48,65,84,B,7,Pass
ST03340,Artificial Intelligence,8,AI105,16,26,42,66,D,5,Pass
ST03341,Computer Science,4,CS101,20,54,74,100,B+,8,Pass
ST03341,Computer Science,4,CS102,23,41,64,71,B,7,Pass
ST03341,Computer Science,4,CS103,21,62,83,92,A,9,Pass
ST03341,Computer Science,4,CS104,17,62,79,70,B+,8,Pass
ST03341,Computer Science,4,CS105,30,43,73,79,B+,8,Pass
ST03342,Electronics,5,EC101,25,59,84,83,A,9,Pass
ST03342,Electronics,5,EC102,18,50,68,64,B,7,Pass
ST03342,Electronics,5,EC103,19,53,72,84,B+,8,Pass
ST03342,Electronics,5,EC104,15,48,63,65,B,7,Pass
ST03342,Electronics,5,EC105,26,47,73,88,B+,8,Pass
ST03343,Mechanical,7,ME101,15,20,35,81,F,0,Fail
ST03343,Mechanical,7,ME102,30,41,71,94,B+,8,Pass
ST03343,Mechanical,7,ME103,25,50,75,99,B+,8,Pass
ST03343,Mechanical,7,ME104,24,58,82,64,A,9,Pass
ST03343,Mechanical,7,ME105,22,63,85,84,A,9,Pass
ST03344,Information Technology,2,IT101,28,62,90,100,A+,10,Pass
ST03344,Information Technology,2,IT102,30,44,74,88,B+,8,Pass
ST03344,Information Technology,2,IT103,24,47,71,65,B+,8,Pass
ST03344,Information Technology,2,IT104,29,70,99,81,A+,10,Pass
ST03344,Information Technology,2,IT105,29,27,56,89,C,6,Pass
ST03345,Business Analytics,5,BA101,27,46,73,78,B+,8,Pass
ST03345,Business Analytics,5,BA102,20,23,43,60,D,5,Pass
ST03345,Business Analytics,5,BA103,19,37,56,83,C,6,Pass
ST03345,Business Analytics,5,BA104,24,38,62,94,B,7,Pass
ST03345,Business Analytics,5,BA105,28,56,84,81,A,9,Pass
ST03346,Mechanical,5,ME101,19,46,65,64,B,7,Pass
ST03346,Mechanical,5,ME102,19,41,60,72,B,7,Pass
ST03346,Mechanical,5,ME103,23,31,54,73,C,6,Pass
ST03346,Mechanical,5,ME104,22,28,50,78,C,6,Pass
ST03346,Mechanical,5,ME105,23,41,64,79,B,7,Pass
ST03347,Artificial Intelligence,8,AI101,17,34,51,96,C,6,Pass
ST03347,Artificial Intelligence,8,AI102,17,29,46,98,D,5,Pass
ST03347,Artificial Intelligence,8,AI103,19,63,82,97,A,9,Pass
ST03347,Artificial Intelligence,8,AI104,29,45,74,96,B+,8,Pass
ST03347,Artificial Intelligence,8,AI105,19,34,53,64,C,6,Pass
ST03348,Electronics,8,EC101,21,50,71,87,B+,8,Pass
ST03348,Electronics,8,EC102,24,29,53,74,C,6,Pass
ST03348,Electronics,8,EC103,24,41,65,79,B,7,Pass
ST03348,Electronics,8,EC104,18,40,58,92,C,6,Pass
ST03348,Electronics,8,EC105,26,62,88,90,A,9,Pass
ST03349,Artificial Intelligence,3,AI101,30,68,98,90,A+,10,Pass
ST03349,Artificial Intelligence,3,AI102,25,32,57,64,C,6,Pass
ST03349,Artificial Intelligence,3,AI103,27,57,84,83,A,9,Pass
ST03349,Artificial Intelligence,3,AI104,19,51,70,70,B+,8,Pass
ST03349,Artificial Intelligence,3,AI105,18,33,51,98,C,6,Pass
ST03350,Computer Science,1,CS101,25,63,88,95,A,9,Pass
ST03350,Computer Science,1,CS102,26,29,55,93,C,6,Pass
ST03350,Computer Science,1,CS103,19,60,79,85,B+,8,Pass
ST03350,Computer Science,1,CS104,17,65,82,65,A,9,Pass
ST03350,Computer Science,1,CS105,21,60,81,83,A,9,Pass
ST03351,Electronics,6,EC101,20,20,40,87,D,5,Pass
ST03351,Electronics,6,EC102,21,56,77,92,B+,8,Pass
ST03351,Electronics,6,EC103,26,57,83,81,A,9,Pass
ST03351,Electronics,6,EC104,25,58,83,91,A,9,Pass
ST03351,Electronics,6,EC105,27,59,86,67,A,9,Pass
ST03352,Electronics,4,EC101,25,48,73,81,B+,8,Pass
ST03352,Electronics,4,EC102,25,41,66,89,B,7,Pass
ST03352,Electronics,4,EC103,23,58,81,92,A,9,Pass
ST03352,Electronics,4,EC104,26,68,94,61,A+,10,Pass
ST03352,Electronics,4,EC105,25,67,92,99,A+,10,Pass
ST03353,Business Analytics,3,BA101,16,27,43,92,D,5,Pass
ST03353,Business Analytics,3,BA102,24,70,94,64,A+,10,Pass
ST03353,Business Analytics,3,BA103,24,53,77,63,B+,8,Pass
ST03353,Business Analytics,3,BA104,27,46,73,93,B+,8,Pass
ST03353,Business Analytics,3,BA105,25,56,81,92,A,9,Pass
